image_id,healthy,multiple_diseases,rust,scab
Test_606,0.023828240111470222,0.001318141701631248,0.0053853620775043964,0.969468355178833
Test_607,0.5109882354736328,0.00023276628053281456,0.00035510159796103835,0.4884239137172699
Test_608,0.0003287981089670211,0.04891987144947052,0.00029265714692883193,0.9504585862159729
Test_609,0.8015971183776855,1.920587965287268e-05,1.5755315416754456e-06,0.1983821541070938
Test_610,2.0739460149243882e-10,0.03313717991113663,2.99741764742123e-09,0.9668627977371216
Test_611,0.9999852180480957,4.720300694316393e-06,4.958882072969573e-06,5.017565399612067e-06
Test_612,1.726664367041053e-09,4.601461878195323e-09,1.0,9.621315549823706e-11
Test_613,0.9998960494995117,5.7423430916969664e-06,4.419289325596765e-06,9.374574437970296e-05
Test_614,2.3480275015974605e-11,0.004729628097265959,0.995270311832428,6.2066813910632845e-09
Test_615,3.0555002972221246e-11,2.1153637135284953e-05,0.9999788999557495,1.546939354390986e-09
Test_616,5.667515345919583e-10,5.217499960963323e-07,4.731179892303317e-10,0.9999995231628418
Test_617,0.48609113693237305,0.5035694241523743,6.714354185533011e-06,0.010332691483199596
Test_618,0.00023817855981178582,0.0005807646666653454,0.0005893781781196594,0.9985917210578918
Test_619,9.505909838480875e-05,0.039208266884088516,0.9598730802536011,0.0008236088324338198
Test_620,7.875887497732492e-09,0.22374089062213898,0.7762575149536133,1.5922466900519794e-06
Test_621,2.1785371018268052e-07,0.0002521128626540303,1.5896030447493104e-07,0.9997475743293762
Test_622,4.0945376866829974e-08,0.0003170653071720153,0.9996829032897949,1.0984309462003239e-08
Test_623,3.1935878941347084e-10,5.6587919061712455e-06,6.291096976696053e-09,0.9999943971633911
Test_624,1.6275751857364185e-09,0.003116663545370102,0.996870219707489,1.3017933270020876e-05
Test_625,0.0005622737226076424,0.001137840561568737,4.819009336642921e-05,0.9982516169548035
Test_626,1.07491944234539e-08,5.72962392197951e-07,0.9999994039535522,9.55670209634718e-09
Test_627,0.9991857409477234,7.857340824557468e-05,4.3864809413207695e-05,0.0006917592836543918
Test_628,0.020638469606637955,0.0002481309056747705,0.0005808639689348638,0.9785324931144714
Test_629,0.9999995231628418,3.638008294615247e-08,3.6592916785593843e-07,6.61249544009479e-08
Test_630,1.0,8.365256265463472e-10,3.397799264170942e-10,5.128075741822613e-09
Test_631,0.9999905824661255,3.716903393069515e-06,5.687038040491643e-08,5.698107543139486e-06
Test_632,0.9981337189674377,7.181152614066377e-05,5.028730811318383e-06,0.0017894577467814088
Test_633,6.467501378892848e-08,2.0781612874998245e-06,0.9999765157699585,2.1389694666140713e-05
Test_634,9.353156027458454e-10,6.279166427702876e-06,2.4018635258471477e-07,0.9999934434890747
Test_635,0.9999947547912598,1.378364657966813e-07,7.152884791139513e-07,4.376215201773448e-06
Test_636,7.722359210426966e-12,0.00027681607753038406,9.948023915740123e-08,0.9997230172157288
Test_637,1.5502690277335862e-12,3.4114103208970903e-10,1.0,3.0617956087164444e-11
Test_638,0.9986019730567932,0.0005717322346754372,0.000496411113999784,0.00032982989796437323
Test_639,6.06613212994489e-08,0.0007461306522600353,0.99925297498703,8.891819334166939e-07
Test_640,1.0356469601902063e-06,0.0010665556183084846,8.469860040349886e-05,0.9988477230072021
Test_641,1.0462247956866122e-07,8.16980900708586e-06,0.9999839067459106,7.914480192994233e-06
Test_642,6.0400655831072125e-12,7.828889465599786e-07,9.399434008905416e-11,0.9999991655349731
Test_643,0.012111030519008636,0.9874419569969177,6.53257529847906e-07,0.00044624926522374153
Test_644,2.265714726945589e-09,2.779970054689329e-05,2.748981708933229e-09,0.9999722242355347
Test_645,0.9999990463256836,1.4382008828306425e-07,8.289957236229384e-07,7.676489666152975e-09
Test_646,1.0068670519558509e-07,8.561026731968013e-08,0.9999997615814209,3.659632596964002e-08
Test_647,1.207614701570492e-07,0.6091302037239075,0.3767050802707672,0.014164560474455357
Test_648,0.9967212080955505,2.19152980207582e-07,1.8933851606561802e-05,0.003259663935750723
Test_649,5.296196153078275e-14,7.80706888026117e-10,1.0,7.609355853754884e-12
Test_650,7.229496112870493e-09,0.0008923874702304602,0.9991074204444885,6.489003112619685e-08
Test_651,1.0501000763385449e-10,4.233264007780235e-06,7.081199515646119e-10,0.9999957084655762
Test_652,7.236008237043734e-09,1.6474736241889332e-07,0.9999998807907104,1.239828417709532e-08
Test_653,0.9999946355819702,3.693726966957911e-06,2.1424501994715683e-07,1.4736399407411227e-06
Test_654,0.009564260952174664,0.00014373294834513217,0.9902910590171814,9.43414136145293e-07
Test_655,7.033596371996964e-09,3.827546152024297e-06,1.58742938793921e-08,0.9999961853027344
Test_656,1.1312521752682159e-10,2.778739371933625e-06,2.2798721244221554e-10,0.9999972581863403
Test_657,3.008626334177755e-11,1.2314041669014841e-05,0.9999877214431763,5.330584329499288e-08
Test_658,0.9999998807907104,3.4332527931724144e-09,6.376216532544277e-08,5.370262901038814e-09
Test_659,3.947631999068335e-09,0.008678595535457134,0.10018696635961533,0.89113450050354
Test_660,7.188937379415394e-12,8.576078835176304e-05,0.999914288520813,1.8084152841879586e-08
Test_661,4.490498597964354e-11,2.8863028092018794e-06,2.6707291933547594e-09,0.9999971389770508
Test_662,5.888864916536729e-12,1.0310801101809375e-08,3.6956826487966055e-11,1.0
Test_663,6.614273218019662e-08,0.00031122314976528287,0.9996848106384277,3.951533471990842e-06
Test_664,3.349007529629411e-11,4.564930211614637e-09,1.0,8.953383173748719e-12
Test_665,9.89608324175606e-08,0.0007527872221544385,1.86752977526794e-08,0.9992471933364868
Test_666,1.4761039324184821e-07,3.698655746120494e-06,0.9999958276748657,3.6492585309133574e-07
Test_667,0.9909077882766724,7.334601832553744e-05,3.213743548258208e-05,0.008986757136881351
Test_668,1.3560006451029949e-08,0.0001200517508550547,0.9998676776885986,1.2233208508405369e-05
Test_669,1.005245366114682e-11,2.808953922794899e-07,0.9999997615814209,6.372929739484334e-09
Test_670,5.677441004081629e-05,0.17376026511192322,0.8252754211425781,0.0009075549314729869
Test_671,9.131843198284528e-11,2.6508281735004857e-05,0.9999735355377197,7.856743700074276e-09
Test_672,0.9986628293991089,0.00018080134759657085,0.0002247696102131158,0.000931503833271563
Test_673,2.0537969935841005e-10,4.805237767868675e-05,0.9999496936798096,2.2731812805432128e-06
Test_674,9.23892018445116e-10,0.008126785978674889,0.9918729662895203,2.0693696001217177e-07
Test_675,0.999996542930603,8.082265168241065e-08,3.2570922030572547e-06,3.041678908743961e-08
Test_676,0.9999995231628418,2.3573902296902816e-07,5.854592544096704e-08,1.8195906648088567e-07
Test_677,4.954257837308518e-11,1.067122639142326e-06,9.80084724488961e-09,0.999998927116394
Test_678,4.408698441693559e-05,1.052132233780867e-06,2.4611845006461408e-08,0.9999548196792603
Test_679,2.1137236672075232e-07,2.2161385615504514e-08,0.9999997615814209,9.883943441479914e-09
Test_680,1.7100860727481404e-09,0.0001299661089433357,7.098219612089451e-08,0.9998699426651001
Test_681,0.9991132616996765,0.00027416759985499084,0.00034159026108682156,0.0002709677501115948
Test_682,0.9997974038124084,7.520328836108092e-06,2.417593805148499e-06,0.0001927437260746956
Test_683,9.578158142176108e-07,0.018832197412848473,2.4216198653448373e-05,0.9811426997184753
Test_684,2.405705842867256e-12,7.506029220394339e-08,1.5303917855202798e-11,0.9999998807907104
Test_685,0.9995256662368774,0.00047303095925599337,5.442608426164952e-07,8.06674563591514e-07
Test_686,9.921900107068282e-11,1.0451824294932521e-07,2.1034050889934264e-10,0.9999998807907104
Test_687,0.9999626874923706,2.900446816056501e-06,6.329409188765567e-06,2.815455081872642e-05
Test_688,2.8997233130212408e-06,0.304958313703537,0.015413026325404644,0.6796257495880127
Test_689,1.5577520384724153e-09,5.3761137678520754e-05,1.0543795836426284e-09,0.9999462366104126
Test_690,1.8100577980906252e-10,8.556046395824524e-07,3.4822797090328095e-08,0.9999991655349731
Test_691,0.9999995231628418,1.0104634906582532e-09,4.572858092188881e-09,4.1450419985267217e-07
Test_692,5.676988740210831e-11,1.9809982404694892e-05,0.9999802112579346,4.2102712427549704e-09
Test_693,0.9999984502792358,2.3571223550789e-07,1.103849626815645e-06,2.312660427605806e-07
Test_694,2.2258514320583345e-07,0.00402162317186594,4.6347432203219796e-07,0.9959776997566223
Test_695,0.9999977350234985,2.7535557833857638e-08,5.74685770970973e-07,1.6700030300853541e-06
Test_696,2.4007972498907293e-08,6.955671665309637e-07,0.9999923706054688,6.951092473173048e-06
Test_697,5.400929009580224e-11,1.459633409695016e-07,0.9999997615814209,1.5993644808531826e-07
Test_698,0.9993261098861694,3.265565828769468e-05,8.286772936116904e-05,0.0005584066966548562
Test_699,7.334226542060618e-13,1.2301341484999284e-05,1.8687044966991806e-11,0.9999877214431763
Test_700,4.777531452046513e-13,6.4073630845484786e-09,1.0,1.2277451624798097e-11
Test_701,0.008610625751316547,0.0013326157350093126,0.00015532677934970707,0.9899014234542847
Test_702,1.548867771816731e-07,0.00016277501708827913,1.7851439437777117e-08,0.9998370409011841
Test_703,6.03126110252511e-13,5.926025536950874e-08,1.0,8.727834427402215e-11
Test_704,2.671945509898771e-13,1.309514573222259e-06,0.9999986886978149,1.1646223985195547e-09
Test_705,4.979675338745437e-09,2.1293483314366313e-06,0.9999978542327881,2.1951127138208903e-08
Test_706,0.999998927116394,4.7798991431591276e-08,2.8667633955592464e-07,8.358824743481819e-07
Test_707,7.931047002784908e-05,0.096234530210495,4.558316504699178e-06,0.9036816358566284
Test_708,0.6393647789955139,0.006247235927730799,0.0035319144371896982,0.3508560359477997
Test_709,7.183440474400893e-12,4.156075039674079e-09,1.0,6.194350588017983e-10
Test_710,1.327972107278974e-11,1.7258540538023226e-05,0.999982476234436,2.8939297180841095e-07
Test_711,1.0,9.95569227058013e-09,1.9919978555549278e-08,1.4876611054148725e-08
Test_712,2.122605202714567e-08,0.00023557295207865536,2.7435040905743335e-08,0.9997643828392029
Test_713,1.6481658704492474e-08,0.9973152279853821,1.5833300494705327e-05,0.0026689711958169937
Test_714,0.0002853108162526041,0.9970980882644653,0.0008390671573579311,0.0017776151653379202
Test_715,7.977762200850336e-11,3.663352856619895e-07,0.9999996423721313,6.881322622831476e-09
Test_716,8.693018003214092e-07,8.049870666582137e-05,1.744033824024882e-07,0.9999184608459473
Test_717,4.621811513061402e-06,0.22996588051319122,0.770028829574585,5.9907756622124e-07
Test_718,0.010785268619656563,6.092299736337736e-05,0.9891533255577087,4.6634005457235617e-07
Test_719,2.8362140414017745e-10,7.1041513365344144e-06,0.999992847442627,1.0943187689349543e-08
Test_720,0.999603807926178,8.519970151610323e-07,0.00027552421670407057,0.00011986884055659175
Test_721,4.204799175511198e-09,7.121693670342211e-06,0.999761164188385,0.0002316633181180805
Test_722,6.235072458338209e-10,7.355365960393101e-05,0.9999264478683472,5.7816265552901314e-08
Test_723,0.9999984502792358,1.352871208837314e-06,1.537226665959679e-07,1.0662264315897119e-07
Test_724,5.2348276824432105e-08,1.8408131552405393e-07,0.9999996423721313,9.389489719069388e-08
Test_725,0.12736710906028748,0.42488008737564087,0.000978961936198175,0.4467737674713135
Test_726,0.04551016539335251,0.0012498822761699557,6.928625953150913e-05,0.953170657157898
Test_727,5.657183010043809e-06,0.006267239805310965,0.9884418845176697,0.005285188090056181
Test_728,2.203448312698697e-09,1.2812070053769276e-05,0.9999872446060181,7.332866758247292e-09
Test_729,3.522097164702226e-14,3.6951892934400377e-11,1.0,2.462488112725536e-12
Test_730,2.1486241621460067e-06,0.15807686746120453,0.838137149810791,0.0037838267162442207
Test_731,6.071097686799476e-07,0.0008944517467170954,0.999103844165802,1.1228704579480109e-06
Test_732,7.2615966573152946e-09,0.07865423709154129,0.9212320446968079,0.00011378451017662883
Test_733,3.584894557207008e-06,0.999657392501831,0.0003304494312033057,8.565999451093376e-06
Test_734,0.9999865293502808,4.229629666951951e-06,1.2403157825247035e-06,8.114073352771811e-06
Test_735,0.9999990463256836,1.6891226550797e-07,8.18551939119061e-07,5.165711769450354e-08
Test_736,0.9999880790710449,5.551846697926521e-06,1.8861647959056427e-06,4.381438884593081e-06
Test_737,5.086465080239577e-06,0.0012306765420362353,1.2004379357222206e-07,0.998764157295227
Test_738,0.9997403025627136,4.105716016056249e-07,2.8591261980182026e-07,0.0002590219664853066
Test_739,2.209810432514045e-13,9.019106572694113e-10,1.0,1.4867607470679667e-13
Test_740,3.3336122490928988e-12,7.790280278641148e-07,9.855765509270142e-11,0.9999991655349731
Test_741,2.137953561032191e-05,0.00012769366730935872,0.00013209483586251736,0.9997188448905945
Test_742,3.7306261191361045e-08,0.00016334436077158898,2.1802064509302e-07,0.9998363256454468
Test_743,4.858138891172814e-10,1.3081079259791295e-06,0.9999986886978149,2.3851249864037527e-08
Test_744,0.9756903648376465,0.0006306788418442011,0.0005893973866477609,0.02308964543044567
Test_745,0.9470030665397644,0.0018298727227374911,0.04476698860526085,0.006400099489837885
Test_746,2.981941906909924e-05,0.01540171168744564,0.984558641910553,9.82357687462354e-06
Test_747,0.9999942779541016,1.2492406540332013e-06,3.989187462138943e-06,4.86115993680869e-07
Test_748,8.267796829386498e-07,1.884712401079014e-05,1.054701783687051e-06,0.9999792575836182
Test_749,1.4023475436442112e-10,4.894870471616741e-06,1.4966500927471316e-08,0.9999951124191284
Test_750,0.8683562278747559,0.00010086930706165731,0.0036542238667607307,0.12788864970207214
Test_751,1.7902879108078196e-06,0.04075372591614723,0.9592433571815491,1.0927144558081636e-06
Test_752,6.587941356883675e-07,1.6832565563618118e-07,1.2817165995215873e-08,0.9999991655349731
Test_753,6.4961900164424e-15,2.4056442948783285e-10,1.0,4.729312080842263e-11
Test_754,0.0004749742802232504,0.45122233033180237,0.010133279487490654,0.5381694436073303
Test_755,0.8519670367240906,0.0007753892568871379,0.0001736087433528155,0.14708390831947327
Test_756,0.999448835849762,8.71565433158139e-08,7.706314590905095e-07,0.0005502501735463738
Test_757,2.4078414639916446e-07,2.019493877014611e-06,2.3267272553084695e-08,0.9999977350234985
Test_758,0.984250545501709,1.4029017947336797e-08,0.014796297065913677,0.0009531943360343575
Test_759,0.029348069801926613,0.9664298295974731,0.0024609386455267668,0.0017611451912671328
Test_760,0.9999891519546509,1.5179498404904734e-06,9.018165656016208e-06,3.296447061984509e-07
Test_761,5.124347612905922e-09,0.0006983980420045555,5.494187149679419e-08,0.999301552772522
Test_762,1.5663621788508664e-10,4.181990309604089e-09,1.0,1.3205850302178135e-10
Test_763,0.00020400426001287997,0.013077376410365105,0.9780170917510986,0.0087015051394701
Test_764,0.9999972581863403,2.7299158489313413e-09,1.1384928484403645e-06,1.5610149830536102e-06
Test_765,3.9959882087714504e-06,0.9957870841026306,5.7635705985603636e-08,0.00420882273465395
Test_766,5.729626408740307e-12,1.76524517883081e-05,6.072695679648632e-10,0.9999823570251465
Test_767,0.9941409230232239,0.00017625170585233718,0.00014778395416215062,0.0055350326001644135
Test_768,3.3295309549430385e-05,0.0010563789401203394,1.4149439266475383e-05,0.9988961219787598
Test_769,8.773545090434709e-08,0.00014034713967703283,0.9998546838760376,4.867275038122898e-06
Test_770,3.7131746921659214e-06,2.4349367322429316e-06,6.566380648109771e-07,0.999993085861206
Test_771,4.0870654083313696e-11,1.8589668115964741e-07,0.9999997615814209,2.167646340200946e-10
Test_772,2.7553614927455783e-06,0.0007306961924768984,5.764271122643549e-07,0.9992659687995911
Test_773,2.9516714405986022e-08,0.00016672683705110103,0.9998332262039185,2.843514934625091e-08
Test_774,2.3133899240690425e-09,2.443236007820815e-05,2.6288847720934427e-07,0.999975323677063
Test_775,2.708932242967421e-07,0.0001349181984551251,0.9998636245727539,1.218329998664558e-06
Test_776,0.9998351335525513,0.000134170928504318,2.9917828214820474e-05,7.482200317099341e-07
Test_777,0.9966840147972107,0.003089018864557147,1.1439225318099489e-06,0.0002257382875541225
Test_778,0.1736084669828415,0.22183214128017426,0.6036918759346008,0.0008675095159560442
Test_779,4.267214535502717e-06,0.0027045414317399263,3.889530262313201e-07,0.9972907900810242
Test_780,0.999997615814209,3.4579591101646656e-07,6.198848154781444e-07,1.4123893379291985e-06
Test_781,1.0,8.685463903645996e-09,5.555220283781637e-09,2.6624883631143348e-08
Test_782,5.344117943312243e-12,1.823838715608872e-06,0.9999982118606567,1.5778024442525407e-09
Test_783,2.4840950629823055e-08,3.142332388961222e-06,0.999996542930603,2.95074755740643e-07
Test_784,4.678922756239188e-15,7.416133679383208e-12,1.0,4.919615604649652e-13
Test_785,0.9999998807907104,1.6920413514753818e-08,8.254471772772831e-09,8.652398264530348e-08
Test_786,1.1815335199116817e-07,0.0013857558369636536,0.9985905289649963,2.3626784241059795e-05
Test_787,5.183236825856419e-11,4.109828211085187e-08,1.0,3.3219553330354756e-08
Test_788,0.9999436140060425,2.5571380319888704e-05,6.589074473595247e-06,2.414869777567219e-05
Test_789,3.7135024222312296e-11,6.869289848054905e-08,0.9999998807907104,6.474079494722673e-09
Test_790,1.237820335120432e-08,0.01340278796851635,0.10822626948356628,0.878371000289917
Test_791,0.0004802354087587446,0.004138948395848274,0.0005110558704473078,0.9948698282241821
Test_792,2.5614442122900982e-08,0.0007468545227311552,0.9992456436157227,7.481122793251416e-06
Test_793,3.218634603285864e-08,0.00030425796285271645,0.9996955394744873,2.0368796072034456e-07
Test_794,0.023160099983215332,0.664038360118866,0.015572978183627129,0.29722851514816284
Test_795,1.5200009306770568e-10,3.4738152976387937e-07,9.310130791306825e-12,0.9999996423721313
Test_796,2.965332244076607e-14,6.14382156260973e-11,1.0,2.4749790433244157e-13
Test_797,0.9999998807907104,2.774992680087962e-09,4.46212951032976e-08,2.106454388695056e-08
Test_798,1.1591564152979572e-08,7.90552917351306e-07,0.9999991655349731,4.2687435808375085e-08
Test_799,1.4369143173098564e-06,9.30460464587668e-06,0.9999884366989136,8.762563652453537e-07
Test_800,1.1726014603752333e-10,0.01991712674498558,0.9800828099250793,6.193142354504744e-08
Test_801,6.1838516993400604e-15,2.4708237678083833e-09,1.0,2.0545809845118335e-11
Test_802,9.508607234920419e-08,2.3783164579072036e-05,0.9999680519104004,8.115184755297378e-06
Test_803,0.05657882243394852,0.7972573041915894,1.6031781342462637e-05,0.14614783227443695
Test_804,5.429161319625564e-06,0.23023183643817902,0.7695586681365967,0.00020405346003826708
Test_805,3.411424517440337e-13,2.5164792916143597e-08,1.0,1.0310687199865942e-11
Test_806,0.00025314357480965555,0.8643938899040222,0.0001743138418532908,0.13517867028713226
Test_807,9.03041154742823e-07,0.9997443556785583,0.00013234082143753767,0.0001223532308358699
Test_808,0.9999994039535522,3.1751019946568704e-07,8.975914767006543e-08,1.0305177511327202e-07
Test_809,0.22293367981910706,0.7656444311141968,9.821604180615395e-05,0.011323683895170689
Test_810,3.057921415540975e-14,1.1299527979957702e-10,1.0,5.820876007762987e-13
Test_811,0.9999990463256836,1.549209649454042e-08,5.594336371927966e-08,9.169795589514251e-07
Test_812,2.5753472271405897e-11,1.5017652685855865e-06,0.9999984502792358,4.090273605927841e-11
Test_813,0.999913215637207,5.716525919297055e-08,8.661452739033848e-05,1.218138692138382e-07
Test_814,3.319205132967795e-09,1.714219615678303e-05,1.876115618415497e-08,0.9999828338623047
Test_815,1.878227351426176e-09,0.00013724362361244857,2.0269277367646055e-09,0.999862790107727
Test_816,1.3737255244450353e-07,0.2214856743812561,0.6897630095481873,0.08875121176242828
Test_817,1.6004957359427863e-09,2.8626500352402218e-05,0.9999697208404541,1.698842993391736e-06
Test_818,1.5317934867198346e-06,3.081373142777011e-05,7.769002650093171e-07,0.9999668598175049
Test_819,2.1062782899381686e-15,3.102802459409304e-10,1.0,2.159086928341103e-12
Test_820,0.9875734448432922,0.0018505578627809882,6.136852334748255e-06,0.010569795034825802
Test_821,2.057557596524262e-11,2.4649454644531943e-05,1.1516690712198852e-08,0.999975323677063
Test_822,0.9784160852432251,0.010022973641753197,0.00038480860530398786,0.01117611676454544
Test_823,0.9999561309814453,1.4174380567055778e-06,4.8846359277376905e-06,3.761098560062237e-05
Test_824,0.8463185429573059,9.128800229518674e-06,1.5595062450302066e-06,0.1536707878112793
Test_825,6.252804940487522e-09,0.000709338637534529,0.9992871880531311,3.399080924282316e-06
Test_826,8.776887901511076e-17,1.5689867807755498e-11,1.0,5.188132909395016e-11
Test_827,8.144751859617827e-07,5.2830517233815044e-05,0.9978523254394531,0.0020940222311764956
Test_828,1.075764802759005e-12,1.520541559330013e-07,0.9999998807907104,1.3166462364821996e-10
Test_829,1.1703001234764088e-08,2.878765030800423e-07,7.563710546776292e-09,0.9999996423721313
Test_830,3.4549349492429826e-10,2.9830687253706856e-07,0.9999996423721313,7.651114186657537e-10
Test_831,7.244238845946493e-13,5.342657871665324e-09,1.0,3.879259760641851e-11
Test_832,0.9986529350280762,1.0649211290569838e-08,1.0378033721281099e-07,0.0013468795223161578
Test_833,2.0617269972731077e-17,2.0853154272804098e-12,1.0,5.76178534611861e-15
Test_834,7.34749221464881e-08,2.330418828933034e-05,0.9999765157699585,6.072816916002921e-08
Test_835,9.927211136462333e-11,9.051812526195135e-07,0.9999990463256836,1.5643083273175762e-08
Test_836,0.9748860597610474,0.01248215138912201,0.0013128499267622828,0.01131900679320097
Test_837,0.0005013215122744441,0.08220641314983368,0.0014281247276812792,0.915864109992981
Test_838,5.2433424713171917e-08,2.4827002562233247e-05,5.926731327932089e-10,0.9999750852584839
Test_839,3.2038933138467396e-13,1.4692911065594672e-07,0.9999998807907104,6.586531320351696e-11
Test_840,2.6069527092609235e-10,1.4662320246827676e-08,1.0,1.4071879772536988e-10
Test_841,2.955878042332216e-10,3.5968096767646784e-07,2.3621712919030813e-10,0.9999996423721313
Test_842,0.9999802112579346,6.474452902693884e-07,1.2057810749865894e-07,1.9093855371465907e-05
Test_843,2.742718829829016e-10,2.5022818590514362e-05,0.9999749660491943,2.2381769326784706e-08
Test_844,2.0465611214603996e-06,4.521303344517946e-05,0.9998706579208374,8.207856444641948e-05
Test_845,2.034441544266144e-13,1.578599917451129e-09,1.0,2.2580656094950413e-11
Test_846,3.190323241142323e-07,0.0013282516738399863,3.6943176837667124e-06,0.9986677169799805
Test_847,1.3367842832678889e-08,3.813314106082544e-05,0.9999611377716064,6.676516477455152e-07
Test_848,1.433564855365943e-12,1.2936064441859685e-09,1.0,1.461701988831124e-13
Test_849,1.8257649836428413e-09,2.039159335254226e-05,1.0408418127383356e-08,0.9999796152114868
Test_850,8.008382290647376e-10,1.457396479054296e-06,0.9999980926513672,4.512509121923358e-07
Test_851,1.1078569173150754e-09,2.2340536531828548e-07,4.2076500506027514e-08,0.9999997615814209
Test_852,3.2395225053993945e-16,1.0044091114380649e-09,1.0,1.0155139229528487e-10
Test_853,9.076644817695989e-12,6.351503429868899e-07,0.9999994039535522,1.2772423396700816e-10
Test_854,1.4225362424472032e-12,3.9073704272141185e-09,4.197689071339106e-11,1.0
Test_855,1.3055858616439764e-09,2.2119809273135616e-06,1.171937480393126e-08,0.9999977350234985
Test_856,0.999957799911499,3.0573501135222614e-06,5.011593657400226e-06,3.412690421100706e-05
Test_857,2.694972689454289e-09,0.0018641329370439053,0.998134970664978,8.342162800545339e-07
Test_858,3.8095671365742656e-13,3.5658629826684773e-07,0.9999996423721313,2.8916491423558455e-10
Test_859,2.8565931643242948e-05,5.434179115582083e-07,4.015287686343072e-06,0.9999668598175049
Test_860,0.9999996423721313,1.0745275780266184e-09,4.102901129954262e-09,3.6408044934432837e-07
Test_861,2.432021695142339e-09,8.866089046932757e-06,0.9999754428863525,1.5679643183830194e-05
Test_862,1.2412789979904248e-12,4.98393326608948e-09,1.0,3.486060606849861e-10
Test_863,0.0012863056035712361,0.7142195105552673,6.914161531312857e-06,0.2844873070716858
Test_864,7.62785057304427e-05,0.9896925091743469,0.009494425728917122,0.0007366871577687562
Test_865,4.4207506714544556e-14,9.525116695385805e-09,1.0,1.864461059500333e-12
Test_866,2.5706483816612113e-11,3.702151047946245e-07,0.9999995231628418,9.294091540823501e-08
Test_867,0.0007588575244881213,0.38976383209228516,0.04350633919239044,0.5659708976745605
Test_868,3.5124598144107796e-16,1.4393727321149186e-09,1.0,5.027232536508608e-12
Test_869,3.505715273632859e-09,0.0009447824559174478,1.032310770199274e-08,0.9990552067756653
Test_870,0.003267821855843067,0.8798815011978149,0.02249711938202381,0.09435351192951202
Test_871,4.723356425984093e-07,0.0003310164902359247,6.767928653061972e-07,0.999667763710022
Test_872,2.8392230433382792e-06,0.003990385215729475,2.1093608665978536e-05,0.9959855675697327
Test_873,3.299204312523507e-11,2.4147941530827666e-06,1.8977382165719092e-11,0.999997615814209
Test_874,3.2098636438604444e-05,0.022276664152741432,8.594473115408618e-07,0.9776903986930847
Test_875,3.0808135420556937e-07,0.029383419081568718,2.600661446194863e-07,0.9706159830093384
Test_876,1.0177920728438039e-08,0.0018672128207981586,0.00041846363455988467,0.9977144002914429
Test_877,0.9999191761016846,2.22299399865733e-06,2.170068711393469e-07,7.836539589334279e-05
Test_878,0.999974250793457,9.929892712534638e-07,3.718964478593989e-07,2.4371105610043742e-05
Test_879,0.03283336013555527,0.03638318181037903,0.9306889176368713,9.454468818148598e-05
Test_880,1.67795956301656e-14,8.380883542713491e-08,0.9999998807907104,8.925104544310614e-10
Test_881,1.004074601951288e-05,0.0011249651433899999,0.9988644123077393,5.529213353838713e-07
Test_882,9.073631446199215e-08,9.488236537436023e-05,0.9999017715454102,3.217306812075549e-06
Test_883,4.5132779291634506e-07,0.006206741090863943,0.010554070584475994,0.9832388162612915
Test_884,0.5940579771995544,0.04187023267149925,0.05610362067818642,0.3079681992530823
Test_885,0.36335909366607666,0.6354865431785583,0.00044228776823729277,0.0007120929658412933
Test_886,0.9998261332511902,4.9419622172308664e-08,0.0001700535649433732,3.877311428368557e-06
Test_887,0.9745161533355713,0.02199964039027691,0.003061147639527917,0.0004231110797263682
Test_888,3.748791357338632e-07,4.107529548491584e-06,0.9999954700469971,1.621750556068946e-08
Test_889,6.800316896260483e-06,5.875154602108523e-05,0.9999228715896606,1.1588143934204709e-05
Test_890,2.572883905926915e-09,0.00010295257379766554,0.9998968839645386,1.3579368385308044e-07
Test_891,4.0171431692215265e-07,5.19490749866236e-05,3.4732519083036095e-08,0.9999476671218872
Test_892,1.2097025638146963e-11,3.818649929598905e-06,0.9999961853027344,3.096423117909808e-10
Test_893,3.8866165397166696e-08,5.678188699675957e-06,0.006550060119479895,0.9934443235397339
Test_894,1.7437684629584282e-09,0.000651589478366077,4.3551852968448657e-07,0.9993478655815125
Test_895,0.9996241331100464,1.0856093801692168e-08,0.00030042463913559914,7.543191168224439e-05
Test_896,0.0004040921339765191,0.0002742484211921692,1.550703814245935e-06,0.9993201494216919
Test_897,0.999997615814209,2.1756164869657368e-07,5.104657816445979e-07,1.631433860893594e-06
Test_898,5.43452678414269e-08,1.6959705817498616e-06,1.156588837147865e-06,0.9999970197677612
Test_899,2.227977524693614e-11,2.521614250738935e-09,1.0,1.2879524703690581e-11
Test_900,9.230186753805825e-11,0.00020186307665426284,1.889668643784148e-09,0.9997981190681458
Test_901,1.1384067022390809e-07,0.03062860108911991,0.9693703055381775,9.059846775016922e-07
Test_902,0.9999929666519165,1.995476850424893e-06,1.7245558581180376e-07,4.840906967729097e-06
Test_903,1.5261451835613116e-07,0.0009301577229052782,0.9990659356117249,3.828864464594517e-06
Test_904,0.8177890181541443,0.004230314400047064,0.0005357968620955944,0.17744487524032593
Test_905,4.912440635962412e-05,0.666323721408844,0.3319397568702698,0.0016874033026397228
Test_906,9.933382898452692e-06,3.1944437068887055e-06,0.9999837875366211,3.1264885365089867e-06
Test_907,0.5045125484466553,0.013040751218795776,0.00020133152429480106,0.4822453260421753
Test_908,1.7253268041680925e-12,9.2405684881669e-07,3.3574726332474825e-11,0.9999990463256836
